"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1703 for 32-bit Systems","4499181","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493474"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1703 for x64-based Systems","4499181","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493474"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1803 for 32-bit Systems","4499167","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493464"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1803 for x64-based Systems","4499167","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493464"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows Server, version 1803  (Server Core Installation)","4499167","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493464"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1803 for ARM64-based Systems","4499167","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493464"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1809 for 32-bit Systems","4494441","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493509"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1809 for x64-based Systems","4494441","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493509"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1809 for ARM64-based Systems","4494441","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493509"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows Server 2019","4494441","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493509"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows Server 2019  (Server Core installation)","4494441","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493509"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1709 for 32-bit Systems","4499179","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493441"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4499179","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493441"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1709 for ARM64-based Systems","4499179","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493441"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 for 32-bit Systems","4499154","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493475"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 for x64-based Systems","4499154","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493475"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1607 for 32-bit Systems","4494440","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493470"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 10 Version 1607 for x64-based Systems","4494440","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493470"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows Server 2016","4494440","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493470"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows Server 2016  (Server Core installation)","4494440","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493470"
"CVE-2019-0863","May 2019 Security Updates","2019-05-14T07:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","4499164","Important","Elevation of Privilege","Windows Error Reporting Elevation of Privilege Vulnerability","4493472"
