"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows Server 2016","4013429","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3213986"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows Server 2016  (Server Core installation)","4013429","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3213986"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows 10 Version 1607 for 32-bit Systems","4013429","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3213986"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows 10 Version 1607 for x64-based Systems","4013429","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3213986"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows 10 for 32-bit Systems","4012606","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3210720"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows 10 for x64-based Systems","4012606","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3210720"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows 10 Version 1511 for 32-bit Systems","4013198","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3210721"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows 10 Version 1511 for x64-based Systems","4013198","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3210721"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","4012215","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3212646"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows 7 for x64-based Systems Service Pack 1","4012215","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3212646"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1","4012215","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3212646"
"CVE-2017-0005","March 2017 Security Updates","2017-03-14T07:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1","4012215","Important","Elevation of Privilege","Windows GDI Elevation of Privilege Vulnerability","3212646"
