"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2018-8175","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1709 for 32-bit Systems","4284819","Important","Remote Code Execution","WEBDAV Denial of Service Vulnerability","4103727"
"CVE-2018-8175","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4284819","Important","Remote Code Execution","WEBDAV Denial of Service Vulnerability","4103727"
"CVE-2018-8175","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server, version 1709  (Server Core Installation)","4284819","Important","Remote Code Execution","WEBDAV Denial of Service Vulnerability","4103727"
"CVE-2018-8175","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1803 for 32-bit Systems","4284835","Important","Remote Code Execution","WEBDAV Denial of Service Vulnerability","4103721"
"CVE-2018-8175","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1803 for x64-based Systems","4284835","Important","Remote Code Execution","WEBDAV Denial of Service Vulnerability","4103721"
"CVE-2018-8175","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server, version 1803  (Server Core Installation)","4284835","Important","Remote Code Execution","WEBDAV Denial of Service Vulnerability","4103721"
"CVE-2018-8140","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1803 for 32-bit Systems","4284835","Important","Elevation of Privilege","Cortana Elevation of Privilege Vulnerability","4103721"
"CVE-2018-8140","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1803 for x64-based Systems","4284835","Important","Elevation of Privilege","Cortana Elevation of Privilege Vulnerability","4103721"
"CVE-2018-8140","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server, version 1803  (Server Core Installation)","4284835","Important","Elevation of Privilege","Cortana Elevation of Privilege Vulnerability","4103721"
"CVE-2018-8140","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1709 for 32-bit Systems","4284819","Important","Elevation of Privilege","Cortana Elevation of Privilege Vulnerability","4103727"
"CVE-2018-8140","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4284819","Important","Elevation of Privilege","Cortana Elevation of Privilege Vulnerability","4103727"
"CVE-2018-8140","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server, version 1709  (Server Core Installation)","4284819","Important","Elevation of Privilege","Cortana Elevation of Privilege Vulnerability","4103727"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1803 for 32-bit Systems","4284835","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103721"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1803 for x64-based Systems","4284835","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103721"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server, version 1803  (Server Core Installation)","4284835","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103721"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1703 for 32-bit Systems","4284874","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103731"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1703 for x64-based Systems","4284874","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103731"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1709 for 32-bit Systems","4284819","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103727"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4284819","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103727"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server, version 1709  (Server Core Installation)","4284819","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103727"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 for 32-bit Systems","4284860","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103716"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 for x64-based Systems","4284860","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103716"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1607 for 32-bit Systems","4284880","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103723"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1607 for x64-based Systems","4284880","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103723"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2016","4284880","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103723"
"CVE-2018-8201","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2016  (Server Core installation)","4284880","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4103723"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1703 for 32-bit Systems","4284874","Important","Denial of Service","Windows Denial of Service Vulnerability","4103731"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1703 for x64-based Systems","4284874","Important","Denial of Service","Windows Denial of Service Vulnerability","4103731"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1709 for 32-bit Systems","4284819","Important","Denial of Service","Windows Denial of Service Vulnerability","4103727"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4284819","Important","Denial of Service","Windows Denial of Service Vulnerability","4103727"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server, version 1709  (Server Core Installation)","4284819","Important","Denial of Service","Windows Denial of Service Vulnerability","4103727"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 for 32-bit Systems","4284860","Important","Denial of Service","Windows Denial of Service Vulnerability","4103716"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 for x64-based Systems","4284860","Important","Denial of Service","Windows Denial of Service Vulnerability","4103716"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1607 for 32-bit Systems","4284880","Important","Denial of Service","Windows Denial of Service Vulnerability","4103723"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 10 Version 1607 for x64-based Systems","4284880","Important","Denial of Service","Windows Denial of Service Vulnerability","4103723"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2016","4284880","Important","Denial of Service","Windows Denial of Service Vulnerability","4103723"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2016  (Server Core installation)","4284880","Important","Denial of Service","Windows Denial of Service Vulnerability","4103723"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","4284826","Important","Denial of Service","Windows Denial of Service Vulnerability","4103718"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 7 for x64-based Systems Service Pack 1","4284826","Important","Denial of Service","Windows Denial of Service Vulnerability","4103718"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1","4284826","Important","Denial of Service","Windows Denial of Service Vulnerability","4103718"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1","4284826","Important","Denial of Service","Windows Denial of Service Vulnerability","4103718"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)","4284826","Important","Denial of Service","Windows Denial of Service Vulnerability","4103718"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","4284867","Important","Denial of Service","Windows Denial of Service Vulnerability",
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 7 for x64-based Systems Service Pack 1","4284867","Important","Denial of Service","Windows Denial of Service Vulnerability",
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1","4284867","Important","Denial of Service","Windows Denial of Service Vulnerability",
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1","4284867","Important","Denial of Service","Windows Denial of Service Vulnerability",
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)","4284867","Important","Denial of Service","Windows Denial of Service Vulnerability",
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 8.1 for 32-bit systems","4284815","Important","Denial of Service","Windows Denial of Service Vulnerability","4103725"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 8.1 for x64-based systems","4284815","Important","Denial of Service","Windows Denial of Service Vulnerability","4103725"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows RT 8.1","4284815","Important","Denial of Service","Windows Denial of Service Vulnerability","4103725"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2012 R2","4284815","Important","Denial of Service","Windows Denial of Service Vulnerability","4103725"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows Server 2012 R2 (Server Core installation)","4284815","Important","Denial of Service","Windows Denial of Service Vulnerability","4103725"
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 8.1 for 32-bit systems","4284878","Important","Denial of Service","Windows Denial of Service Vulnerability",
"CVE-2018-8205","June 2018 Security Updates","2018-06-12T07:00:00Z","Windows 8.1 for x64-based systems","4284878","Important","Denial of Service","Windows Denial of Service Vulnerability",
