"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2019-0928","September 2019 Security Updates","2019-09-10T07:00:00Z","Windows 10 Version 1703 for x64-based Systems","4516068","Important","Denial of Service","Windows Hyper-V Denial of Service Vulnerability","4512507"
"CVE-2019-0928","September 2019 Security Updates","2019-09-10T07:00:00Z","Windows 10 Version 1803 for x64-based Systems","4516058","Important","Denial of Service","Windows Hyper-V Denial of Service Vulnerability","4512501"
"CVE-2019-0928","September 2019 Security Updates","2019-09-10T07:00:00Z","Windows Server, version 1803  (Server Core Installation)","4516058","Important","Denial of Service","Windows Hyper-V Denial of Service Vulnerability","4512501"
"CVE-2019-0928","September 2019 Security Updates","2019-09-10T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4516066","Important","Denial of Service","Windows Hyper-V Denial of Service Vulnerability","4512516"
"CVE-2019-0928","September 2019 Security Updates","2019-09-10T07:00:00Z","Windows 10 for x64-based Systems","4516070","Important","Denial of Service","Windows Hyper-V Denial of Service Vulnerability","4512497"
"CVE-2019-0928","September 2019 Security Updates","2019-09-10T07:00:00Z","Windows 10 Version 1607 for x64-based Systems","4516044","Important","Denial of Service","Windows Hyper-V Denial of Service Vulnerability","4512517"
"CVE-2019-0928","September 2019 Security Updates","2019-09-10T07:00:00Z","Windows Server 2016","4516044","Important","Denial of Service","Windows Hyper-V Denial of Service Vulnerability","4512517"
"CVE-2019-0928","September 2019 Security Updates","2019-09-10T07:00:00Z","Windows Server 2016  (Server Core installation)","4516044","Important","Denial of Service","Windows Hyper-V Denial of Service Vulnerability","4512517"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","ChakraCore","Release Notes","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability",
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems","4516068","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4512507"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems","4516068","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4512507"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for 32-bit Systems","4516058","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4512501"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for x64-based Systems","4516058","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4512501"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for ARM64-based Systems","4516058","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4512501"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1809 for 32-bit Systems","4512578","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4511553"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1809 for x64-based Systems","4512578","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4511553"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1809 for ARM64-based Systems","4512578","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4511553"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows Server 2019","4512578","Moderate","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4511553"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems","4516066","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4512516"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems","4516066","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4512516"
"CVE-2019-1138","September 2019 Security Updates","2019-09-10T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for ARM64-based Systems","4516066","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4512516"
