"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2017-8597","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems","4038788","Important","Information Disclosure","Microsoft Edge based on Edge HTML Information Disclosure Vulnerability","4034674"
"CVE-2017-8597","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems","4038788","Important","Information Disclosure","Microsoft Edge based on Edge HTML Information Disclosure Vulnerability","4034674"
"CVE-2017-8629","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft SharePoint Server 2013 Service Pack 1","4011113","Important","Elevation of Privilege","Microsoft SharePoint Elevation of Privilege Vulnerability","3203387"
"CVE-2017-8630","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Office 2016 (32-bit edition)","3203474","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability",
"CVE-2017-8630","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Office 2016 (64-bit edition)","3203474","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability",
"CVE-2017-8631","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Excel Web App 2013 Service Pack 1","3213562","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability",
"CVE-2017-8631","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Office Web Apps 2013 Service Pack 1","3213562","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability",
"CVE-2017-8631","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Excel 2016 (32-bit edition)","4011050","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3203477"
"CVE-2017-8631","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Excel 2016 (64-bit edition)","4011050","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3203477"
"CVE-2017-8631","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Excel 2007 Service Pack 3","4011062","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability",
"CVE-2017-8631","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Excel 2010 Service Pack 2 (32-bit editions)","4011061","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3191907"
"CVE-2017-8631","September 2017 Security Updates","2017-09-12T07:00:00Z","Microsoft Excel 2010 Service Pack 2 (64-bit editions)","4011061","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3191907"
