"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Word 2007 Service Pack 3","3114549","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Word 2010 Service Pack 2 (64-bit editions)","3114557","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Word 2010 Service Pack 2 (32-bit editions)","3114557","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Word 2013 RT Service Pack 1","3114494","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Word 2013 Service Pack 1 (32-bit editions)","3114494","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Word 2013 Service Pack 1 (64-bit editions)","3114494","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Visio 2007 Service Pack 3","3114421","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Visio 2013 Service Pack 1 (32-bit editions)","3114489","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Visio 2013 Service Pack 1 (64-bit editions)","3114489","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Visio 2010 Service Pack 2 (64-bit editions)","3114402","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Visio 2010 Service Pack 2 (32-bit editions)","3114402","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft PowerPoint 2010 Service Pack 2 (32-bit editions)","3114396","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft PowerPoint 2010 Service Pack 2 (64-bit editions)","3114396","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft PowerPoint 2013 Service Pack 1 (32-bit editions)","3114482","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft PowerPoint 2013 Service Pack 1 (64-bit editions)","3114482","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft PowerPoint 2013 RT Service Pack 1","3114482","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Office 2016 (32-bit edition)","2920727","Important","Security Feature Bypass",,
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Office 2010 Service Pack 2 (32-bit editions)","3114554","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Office 2010 Service Pack 2 (64-bit editions)","3114554","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Office 2013 Service Pack 1 (32-bit editions)","3039794","Important","Security Feature Bypass",,"MS14-024"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Office 2013 Service Pack 1 (64-bit editions)","3114504","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Excel 2013 RT Service Pack 1","3114504","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Excel 2013 Service Pack 1 (32-bit editions)","3114504","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Excel 2013 Service Pack 1 (64-bit editions)","3114504","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Office 2007 Service Pack 3","2881067","Important","Security Feature Bypass",,"MS14-024"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Excel 2007 Service Pack 3","3114540","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Excel 2010 Service Pack 2 (32-bit editions)","3114564","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Excel 2016 (32-bit edition)","3114520","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Excel 2016 (64-bit edition)","3114520","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft PowerPoint 2016 (32-bit edition)","3114518","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft PowerPoint 2016 (64-bit edition)","3114518","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Visio 2016 (32-bit edition)","3114511","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Visio 2016 (64-bit edition)","3114511","Important","Security Feature Bypass",,"MS15-116"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Word 2016 (32-bit edition)","3114526","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0012","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft Word 2016 (64-bit edition)","3114526","Important","Security Feature Bypass",,"MS15-131"
"CVE-2016-0011","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft SharePoint Foundation 2013 Service Pack 1","3114503","Important","Security Feature Bypass",,"MS15-110"
"CVE-2016-0011","January 2016 Security Updates","2016-01-12T08:00:00Z","Microsoft SharePoint Server 2013 Service Pack 1","3114503","Important","Security Feature Bypass",,"MS15-110"
"CVE-2016-0010","January 2016 Security Updates","2016-01-13T08:00:00Z","Microsoft Office 2007 Service Pack 3","3114541","Critical","Remote Code Execution",,"MS15-131"
"CVE-2016-0009","January 2016 Security Updates","2016-01-12T08:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","3124000","Critical","Remote Code Execution",,"MS11-077, 2567053; MS11-084, 2617657; MS11-087, 2639417; MS12-008, 2660465; MS12-018, 2641653; MS12-041, 2709162; MS12-047, 2718523; MS12-055, 2731847; MS12-075, 2761226; MS12-078, 2779030; MS13-005, 2778930; MS13-016, 2778344; MS13-036, 2808735; MS13-046, 2829361; MS13-053, 2850851; MS13-076, 2876315; MS13-081, 2883150; MS13-101, 2893984; MS14-003, 2913602; MS14-015, 2930275; MS14-058, 3000061; MS14-079, 3002885; MS15-010, 3013455; MS15-023, 3034344; MS15-061, 3057839; MS15-073, 3070102"
"CVE-2016-0009","January 2016 Security Updates","2016-01-12T08:00:00Z","Windows 7 for x64-based Systems Service Pack 1","3124000","Critical","Remote Code Execution",,"MS11-077, 2567053; MS11-084, 2617657; MS11-087, 2639417; MS12-008, 2660465; MS12-018, 2641653; MS12-041, 2709162; MS12-047, 2718523; MS12-055, 2731847; MS12-075, 2761226; MS12-078, 2779030; MS13-005, 2778930; MS13-016, 2778344; MS13-036, 2808735; MS13-046, 2829361; MS13-053, 2850851; MS13-076, 2876315; MS13-081, 2883150; MS13-101, 2893984; MS14-003, 2913602; MS14-015, 2930275; MS14-058, 3000061; MS14-079, 3002885; MS15-010, 3013455; MS15-023, 3034344; MS15-061, 3057839; MS15-073, 3070102"
