"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Excel Viewer","4092465","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4022195"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office Compatibility Pack Service Pack 3","4092465","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4022195"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft PowerPoint Viewer","4092465","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4022195"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2016 (32-bit edition)","4462146","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4461535"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2016 (64-bit edition)","4462146","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4461535"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2010 Service Pack 2 (32-bit editions)","4462174","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4461614"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2010 Service Pack 2 (64-bit editions)","4462174","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4461614"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2013 RT Service Pack 1","4462138","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4461537"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2013 Service Pack 1 (32-bit editions)","4462138","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4461537"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2013 Service Pack 1 (64-bit editions)","4462138","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability","4461537"
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office Word Viewer","4462154","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability",
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2019 for 32-bit editions","Click to Run","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability",
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Microsoft Office 2019 for 64-bit editions","Click to Run","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability",
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Office 365 ProPlus for 32-bit Systems","Click to Run","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability",
"CVE-2019-0540","February 2019 Security Updates","2019-02-12T08:00:00Z","Office 365 ProPlus for 64-bit Systems","Click to Run","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability",
"CVE-2019-0606","February 2019 Security Updates","2019-02-12T08:00:00Z","Internet Explorer 11 on Windows 10 Version 1703 for 32-bit Systems","4487020","Critical","Remote Code Execution","Internet Explorer Memory Corruption Vulnerability","4480973"
"CVE-2019-0606","February 2019 Security Updates","2019-02-12T08:00:00Z","Internet Explorer 11 on Windows 10 Version 1703 for x64-based Systems","4487020","Critical","Remote Code Execution","Internet Explorer Memory Corruption Vulnerability","4480973"
"CVE-2019-0606","February 2019 Security Updates","2019-02-12T08:00:00Z","Internet Explorer 11 on Windows 10 Version 1803 for 32-bit Systems","4487017","Critical","Remote Code Execution","Internet Explorer Memory Corruption Vulnerability","4480966"
