"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 for 32-bit Systems","3198585","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 for x64-based Systems","3198585","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 Version 1511 for 32-bit Systems","3198586","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 Version 1511 for x64-based Systems","3198586","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","3197868","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3185330"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 7 for x64-based Systems Service Pack 1","3197868","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3185330"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1","3197868","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3185330"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1","3197868","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3185330"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)","3197868","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3185330"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","3197867","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3184122"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 7 for x64-based Systems Service Pack 1","3197867","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3184122"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1","3197867","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3184122"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1","3197867","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3184122"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)","3197867","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3184122"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 8.1 for 32-bit systems","3197874","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 8.1 for x64-based systems","3197874","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows RT 8.1","3197874","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2012 R2","3197874","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2012 R2 (Server Core installation)","3197874","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 8.1 for 32-bit systems","3197873","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 8.1 for x64-based systems","3197873","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2012 R2","3197873","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2012 R2 (Server Core installation)","3197873","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 for 32-bit Systems Service Pack 2","3181707","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation)","3181707","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 for Itanium-Based Systems Service Pack 2","3181707","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 for x64-based Systems Service Pack 2","3181707","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation)","3181707","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Vista Service Pack 2","3181707","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Vista x64 Edition Service Pack 2","3181707","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2012","3197877","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3197876"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2012 (Server Core installation)","3197877","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3197876"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2012","3197876","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","MS16-051, 3154070; MS16-063, 3160005; MS16-073, 3161664; MS16-074, 3164033; MS16-084, 3170106; MS16-090, 3168965; MS16-092, 3170377; MS16-094, 3172727; MS16-095, 3175443; MS16-098, 3177725; MS16-101, 3177108; MS16-104, 3185319; MS16-110, 3187754"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2012 (Server Core installation)","3197876","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","MS16-051, 3154070; MS16-063, 3160005; MS16-073, 3161664; MS16-074, 3164033; MS16-084, 3170106; MS16-090, 3168965; MS16-092, 3170377; MS16-094, 3172727; MS16-095, 3175443; MS16-098, 3177725; MS16-101, 3177108; MS16-104, 3185319; MS16-110, 3187754"
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2016  (Server Core installation)","3200970","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 Version 1607 for 32-bit Systems","3200970","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 Version 1607 for x64-based Systems","3200970","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3332","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows Server 2016","3200970","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3333","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 for 32-bit Systems","3198585","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3333","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 for x64-based Systems","3198585","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3333","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 Version 1511 for 32-bit Systems","3198586","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3333","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 10 Version 1511 for x64-based Systems","3198586","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability",
"CVE-2016-3333","November 2016 Security Updates","2016-12-13T08:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","3197868","Important","Elevation of Privilege","Windows Common Log File System Driver Elevation of Privilege Vulnerability","3185330"
