"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 10 for 32-bit Systems","4015221","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4012606"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 10 for x64-based Systems","4015221","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4012606"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 10 Version 1511 for 32-bit Systems","4015219","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4013198"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 10 Version 1511 for x64-based Systems","4015219","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4013198"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 10 Version 1607 for 32-bit Systems","4015217","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4013429"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 10 Version 1607 for x64-based Systems","4015217","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4013429"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows Server 2016","4015217","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4013429"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows Server 2016  (Server Core installation)","4015217","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4013429"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","4015549","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4012215"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 7 for x64-based Systems Service Pack 1","4015549","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4012215"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1","4015549","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4012215"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1","4015549","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4012215"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)","4015549","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability","4012215"
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","4015546","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability",
"CVE-2017-0158","April 2017 Security Updates","2017-05-09T07:00:00Z","Windows 7 for x64-based Systems Service Pack 1","4015546","Critical","Remote Code Execution","Scripting Engine Memory Corruption Vulnerability",
