"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2017-0243","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2007 Service Pack 3","2880514","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","2767772"
"CVE-2017-0243","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2010 Service Pack 2 (32-bit editions)","3203468","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","2956073"
"CVE-2017-0243","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2010 Service Pack 2 (64-bit editions)","3203468","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","2956073"
"CVE-2017-0243","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office Web Apps 2010 Service Pack 2","3203469","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","None"
"CVE-2017-0243","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Business Productivity Servers 2010 Service Pack 2","3203459","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","None"
"CVE-2017-8569","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft SharePoint Enterprise Server 2016","3213544","Important","Elevation of Privilege","Microsoft SharePoint Elevation of Privilege Vulnerability","3203432"
"CVE-2017-8570","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2016 (32-bit edition)","3213545","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3191882"
"CVE-2017-8570","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2016 (64-bit edition)","3213545","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3191882"
"CVE-2017-8570","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2007 Service Pack 3","3213640","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3203436"
"CVE-2017-8570","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2010 Service Pack 2 (32-bit editions)","3213624","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3203460"
"CVE-2017-8570","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2010 Service Pack 2 (64-bit editions)","3213624","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability","3203460"
"CVE-2017-8570","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2013 RT Service Pack 1","3213555","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability",
"CVE-2017-8570","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2013 Service Pack 1 (32-bit editions)","3213555","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability",
"CVE-2017-8570","July 2017 Security Updates","2017-07-11T07:00:00Z","Microsoft Office 2013 Service Pack 1 (64-bit editions)","3213555","Important","Remote Code Execution","Microsoft Office Remote Code Execution Vulnerability",
"CVE-2017-8571","July 2017 Security Updates","2017-07-27T07:00:00Z","Microsoft Office 2013 Click-to-Run (C2R) for 32-bit editions","Click to Run","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability",
"CVE-2017-8571","July 2017 Security Updates","2017-07-27T07:00:00Z","Microsoft Office 2013 Click-to-Run (C2R) for 64-bit editions","Click to Run","Important","Security Feature Bypass","Microsoft Office Security Feature Bypass Vulnerability",
