"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1803 for 32-bit Systems","4343909","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338819"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1803 for x64-based Systems","4343909","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338819"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows Server, version 1803  (Server Core Installation)","4343909","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338819"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1703 for 32-bit Systems","4343885","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338826"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1703 for x64-based Systems","4343885","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338826"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1709 for 32-bit Systems","4343897","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338825"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4343897","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338825"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows Server, version 1709  (Server Core Installation)","4343897","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338825"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 for 32-bit Systems","4343892","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338829"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 for x64-based Systems","4343892","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338829"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1607 for 32-bit Systems","4343887","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338814"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1607 for x64-based Systems","4343887","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338814"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows Server 2016","4343887","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338814"
"CVE-2018-8204","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows Server 2016  (Server Core installation)","4343887","Important","Security Feature Bypass","Device Guard Code Integrity Policy Security Feature Bypass Vulnerability","4338814"
"CVE-2018-8253","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1607 for 32-bit Systems","4343887","Important","Elevation of Privilege","Microsoft Cortana Elevation of Privilege Vulnerability","4338814"
"CVE-2018-8253","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows 10 Version 1607 for x64-based Systems","4343887","Important","Elevation of Privilege","Microsoft Cortana Elevation of Privilege Vulnerability","4338814"
"CVE-2018-8253","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows Server 2016","4343887","Important","Elevation of Privilege","Microsoft Cortana Elevation of Privilege Vulnerability","4338814"
"CVE-2018-8253","August 2018 Security Updates","2018-08-14T07:00:00Z","Windows Server 2016  (Server Core installation)","4343887","Important","Elevation of Privilege","Microsoft Cortana Elevation of Privilege Vulnerability","4338814"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","ChakraCore","Commit","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability",
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems","4343885","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338826"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems","4343885","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338826"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for 32-bit Systems","4343909","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338819"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for x64-based Systems","4343909","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338819"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems","4343897","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338825"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems","4343897","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338825"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems","4343892","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338829"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems","4343892","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338829"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for 32-bit Systems","4343887","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338814"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for x64-based Systems","4343887","Critical","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338814"
"CVE-2018-8266","August 2018 Security Updates","2018-08-14T07:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows Server 2016","4343887","Moderate","Remote Code Execution","Chakra Scripting Engine Memory Corruption Vulnerability","4338814"
"CVE-2018-8316","August 2018 Security Updates","2018-08-14T07:00:00Z","Internet Explorer 10 on Windows Server 2012","4343901","Important","Remote Code Execution","Internet Explorer Remote Code Execution Vulnerability","4338830"
"CVE-2018-8316","August 2018 Security Updates","2018-08-14T07:00:00Z","Internet Explorer 10 on Windows Server 2012","4343205","Important","Remote Code Execution","Internet Explorer Remote Code Execution Vulnerability","4339093"
"CVE-2018-8316","August 2018 Security Updates","2018-08-14T07:00:00Z","Internet Explorer 11 on Windows 8.1 for 32-bit systems","4343205","Important","Remote Code Execution","Internet Explorer Remote Code Execution Vulnerability","4339093"
"CVE-2018-8316","August 2018 Security Updates","2018-08-14T07:00:00Z","Internet Explorer 11 on Windows 8.1 for x64-based systems","4343205","Important","Remote Code Execution","Internet Explorer Remote Code Execution Vulnerability","4339093"
