"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2016-0028","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Exchange Server 2013 Cumulative Update 12","3150501","Important","Information Disclosure","Microsoft Exchange Information Disclosure Vulnerability",
"CVE-2016-0028","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Exchange Server 2013 Service Pack 1","3150501","Important","Information Disclosure","Microsoft Exchange Information Disclosure Vulnerability",
"CVE-2016-0028","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Exchange Server 2016","3150501","Important","Information Disclosure","Microsoft Exchange Information Disclosure Vulnerability",
"CVE-2016-0028","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Exchange Server 2016 Cumulative Update 1","3150501","Important","Information Disclosure","Microsoft Exchange Information Disclosure Vulnerability",
"CVE-2016-0028","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Exchange Server 2013 Cumulative Update 11","3150501","Important","Information Disclosure","Microsoft Exchange Information Disclosure Vulnerability",
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Office Online Server","3115134","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability",
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Office Compatibility Pack Service Pack 3","3115194","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115115"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word for Mac 2011","3165796","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability",
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Office 2010 Service Pack 2 (32-bit editions)","3115198","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115121"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Office 2010 Service Pack 2 (64-bit editions)","3115198","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115121"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2007 Service Pack 3","3115195","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115116"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2010 Service Pack 2 (32-bit editions)","3115243","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115123"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2010 Service Pack 2 (64-bit editions)","3115243","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115123"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2013 RT Service Pack 1","3115173","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115025"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2013 Service Pack 1 (32-bit editions)","3115173","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115025"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2013 Service Pack 1 (64-bit editions)","3115173","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115025"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2016 (32-bit edition)","3115182","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115094"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2016 (64-bit edition)","3115182","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115094"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Word 2016 for Mac","3165798","Critical","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability",
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Office 2016 (32-bit edition)","3115144","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3114527"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Office 2016 (64-bit edition)","3115144","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3114527"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Office Web Apps 2010 Service Pack 2","3115244","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115124"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Microsoft Office Web Apps 2013 Service Pack 1","3115170","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3114934"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Word Automation Services on Microsoft SharePoint Server 2013 Service Pack 1","3115014","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3114927"
"CVE-2016-0025","June 2016 Security Updates","2016-06-14T07:00:00Z","Word Automation Services on Microsoft SharePoint Server 2010 Service Pack 2","3115196","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3115124"
"CVE-2016-0199","June 2016 Security Updates","2016-06-14T07:00:00Z","Internet Explorer 11 on Windows 8.1 for 32-bit systems","3160005","Critical","Remote Code Execution","Internet Explorer Memory Corruption Vulnerability","3154070"
"CVE-2016-0199","June 2016 Security Updates","2016-06-14T07:00:00Z","Internet Explorer 11 on Windows 8.1 for x64-based systems","3160005","Critical","Remote Code Execution","Internet Explorer Memory Corruption Vulnerability","3154070"
"CVE-2016-0199","June 2016 Security Updates","2016-06-14T07:00:00Z","Internet Explorer 11 on Windows Server 2012 R2","3160005","Moderate","Remote Code Execution","Internet Explorer Memory Corruption Vulnerability","3154070"
"CVE-2016-0199","June 2016 Security Updates","2016-06-14T07:00:00Z","Internet Explorer 11 on Windows RT 8.1","3160005","Critical","Remote Code Execution","Internet Explorer Memory Corruption Vulnerability","3154070"
