"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2019-0965","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1803 for x64-based Systems","4512501","Critical","Remote Code Execution","Windows Hyper-V Remote Code Execution Vulnerability","4507435"
"CVE-2019-0965","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows Server, version 1803  (Server Core Installation)","4512501","Critical","Remote Code Execution","Windows Hyper-V Remote Code Execution Vulnerability","4507435"
"CVE-2019-0965","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1809 for x64-based Systems","4511553","Critical","Remote Code Execution","Windows Hyper-V Remote Code Execution Vulnerability","4507469"
"CVE-2019-0965","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows Server 2019","4511553","Critical","Remote Code Execution","Windows Hyper-V Remote Code Execution Vulnerability","4507469"
"CVE-2019-0965","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows Server 2019  (Server Core installation)","4511553","Critical","Remote Code Execution","Windows Hyper-V Remote Code Execution Vulnerability","4507469"
"CVE-2019-0965","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4512516","Critical","Remote Code Execution","Windows Hyper-V Remote Code Execution Vulnerability","4507455"
"CVE-2019-0965","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1903 for x64-based Systems","4512508","Critical","Remote Code Execution","Windows Hyper-V Remote Code Execution Vulnerability","4507453"
"CVE-2019-0965","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows Server, version 1903 (Server Core installation)","4512508","Critical","Remote Code Execution","Windows Hyper-V Remote Code Execution Vulnerability","4507453"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1903 for 32-bit Systems","4512508","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507453"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1903 for x64-based Systems","4512508","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507453"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1903 for ARM64-based Systems","4512508","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507453"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows Server, version 1903 (Server Core installation)","4512508","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507453"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1709 for ARM64-based Systems","4512516","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507455"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1709 for x64-based Systems","4512516","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507455"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1709 for 32-bit Systems","4512516","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507455"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1809 for ARM64-based Systems","4511553","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507469"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows Server 2019","4511553","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507469"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1809 for x64-based Systems","4511553","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507469"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows Server 2019  (Server Core installation)","4511553","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507469"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1809 for 32-bit Systems","4511553","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507469"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1803 for x64-based Systems","4512501","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507435"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1803 for ARM64-based Systems","4512501","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507435"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows Server, version 1803  (Server Core Installation)","4512501","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507435"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 Version 1803 for 32-bit Systems","4512501","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507435"
"CVE-2019-1057","August 2019 Security Updates","2019-08-13T07:00:00Z","Windows 10 for 32-bit Systems","4512497","Important","Remote Code Execution","MS XML Remote Code Execution Vulnerability","4507458"
