"CVE","CvrfDocument","LastRevisionDate","FullProductName","Article","Severity","Impact","Title","Supercedence"
"CVE-2017-0003","January 2017 Security Updates","2017-01-10T08:00:00Z","Microsoft Word 2016 (32-bit edition)","3128057","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3118331"
"CVE-2017-0003","January 2017 Security Updates","2017-01-10T08:00:00Z","Microsoft Word 2016 (64-bit edition)","3128057","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability","3118331"
"CVE-2017-0003","January 2017 Security Updates","2017-01-10T08:00:00Z","Microsoft SharePoint Enterprise Server 2016","3141486","Important","Remote Code Execution","Microsoft Office Memory Corruption Vulnerability",
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","3212646","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3207752"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows 7 for x64-based Systems Service Pack 1","3212646","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3207752"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1","3212646","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3207752"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1","3212646","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3207752"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)","3212646","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3207752"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows 7 for 32-bit Systems Service Pack 1","3212642","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability",
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows 7 for x64-based Systems Service Pack 1","3212642","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability",
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1","3212642","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability",
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1","3212642","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability",
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)","3212642","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability",
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 for 32-bit Systems Service Pack 2","3216775","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3198483"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation)","3216775","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3198483"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 for Itanium-Based Systems Service Pack 2","3216775","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3198483"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 for x64-based Systems Service Pack 2","3216775","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3198483"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation)","3216775","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3198483"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Vista Service Pack 2","3216775","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3198483"
"CVE-2017-0004","January 2017 Security Updates","2017-01-10T08:00:00Z","Windows Vista x64 Edition Service Pack 2","3216775","Important","Denial of Service","Local Security Authority Subsystem Service Denial of Service Vulnerability","3198483"
"CVE-2017-0002","January 2017 Security Updates","2017-01-10T08:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems","3210720","Important","Elevation of Privilege","Internet Explorer Elevation of Privilege Vulnerability",
"CVE-2017-0002","January 2017 Security Updates","2017-01-10T08:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems","3210720","Important","Elevation of Privilege","Internet Explorer Elevation of Privilege Vulnerability",
"CVE-2017-0002","January 2017 Security Updates","2017-01-10T08:00:00Z","Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1511 for 32-bit Systems","3210721","Important","Elevation of Privilege","Internet Explorer Elevation of Privilege Vulnerability",
